"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Triceps Pushdown",,"",1,"normal",50,10,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Triceps Pushdown",,"",2,"normal",50,10,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Seated Shoulder Press (Machine)",,"",0,"normal",100,7,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Seated Shoulder Press (Machine)",,"",1,"normal",100,6,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Seated Shoulder Press (Machine)",,"",2,"dropset",70,2,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Preacher Curl (Machine)",,"",0,"normal",120,9,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Cable Crunch",,"",0,"normal",150,10,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Cable Crunch",,"",1,"normal",150,6,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Cable Crunch",,"",2,"normal",130,5,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","bayesian curl",,"",0,"normal",17.5,13,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","bayesian curl",,"",1,"normal",22.5,11,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","bayesian curl",,"",2,"normal",22.5,10,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Hammer Curl (Dumbbell)",,"",0,"normal",40,10,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Hammer Curl (Dumbbell)",,"",1,"dropset",27.5,4,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Hammer Curl (Dumbbell)",,"",2,"normal",40,10,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Hammer Curl (Dumbbell)",,"",3,"dropset",27.5,5,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Hammer Curl (Dumbbell)",,"",4,"normal",40,6,,,
"SHOULDER + ARM 🦍🌴","4 Jan 2025, 16:45","4 Jan 2025, 18:20","","Hammer Curl (Dumbbell)",,"",5,"dropset",30,7,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Incline Bench Press (Dumbbell)",,"",0,"normal",110,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Incline Bench Press (Dumbbell)",,"",1,"normal",120,9,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Incline Bench Press (Dumbbell)",,"",2,"normal",120,8,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Incline Bench Press (Dumbbell)",,"",3,"warmup",70,8,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Single Arm Lat Pulldown",,"",0,"normal",67.5,16,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Single Arm Lat Pulldown",,"",1,"normal",67.5,16,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Single Arm Lat Pulldown",,"",2,"normal",67.5,16,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Fly (Machine)",,"",0,"normal",160,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Fly (Machine)",,"",1,"normal",160,11,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Fly (Machine)",,"",2,"normal",160,10,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Dip (Assisted)",,"",0,"normal",5,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Dip (Assisted)",,"",1,"normal",5,10,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Face Pull",,"",0,"normal",52.5,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Face Pull",,"",1,"normal",57.5,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Seated Row (Machine)",,"",0,"normal",160,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Seated Row (Machine)",,"",1,"normal",170,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Seated Row (Machine)",,"",2,"normal",180,10,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Press (Machine)",,"",0,"normal",120,12,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Press (Machine)",,"",1,"normal",150,8,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Press (Machine)",,"",2,"normal",160,6,,,
"BACK AND CHEST 🏜️🐫","3 Jan 2025, 11:41","3 Jan 2025, 13:21","","Chest Press (Machine)",,"",3,"dropset",140,2,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Seated Leg Curl (Machine)",,"",0,"normal",100,12,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Seated Leg Curl (Machine)",,"",1,"normal",105,12,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Seated Leg Curl (Machine)",,"",2,"warmup",85,10,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Leg Extension (Machine)",,"",0,"normal",100,12,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Leg Extension (Machine)",,"",1,"normal",120,13,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Leg Extension (Machine)",,"",2,"warmup",115,12,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Seated Calf Raise",,"",0,"normal",110,10,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Seated Calf Raise",,"",1,"normal",110,9,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Seated Calf Raise",,"",2,"normal",110,9,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Hack Squat (Machine)",,"",0,"normal",140,8,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Hack Squat (Machine)",,"",1,"normal",160,7,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Torso Rotation",,"",0,"normal",140,24,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Torso Rotation",,"",1,"normal",140,24,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Leg Press (Machine)",,"",0,"normal",270,10,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Leg Press (Machine)",,"",1,"normal",360,8,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Leg Press (Machine)",,"",2,"normal",450,7,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Glute Kickback (Machine)",,"",0,"normal",100,5,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Glute Kickback (Machine)",,"",1,"normal",70,12,,,
"LEGS + ACESSORY 🕷️🕸️","1 Jan 2025, 21:22","1 Jan 2025, 22:48","","Glute Kickback (Machine)",,"",2,"normal",70,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Extension (Cable)",,"",0,"normal",37.5,9,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Extension (Cable)",,"",1,"normal",32.5,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Extension (Cable)",,"",2,"warmup",27.5,8,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Extension (Cable)",,"",3,"normal",32.5,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Lateral Raise (Cable)",,"",0,"normal",12.5,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Lateral Raise (Cable)",,"",1,"normal",12.5,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Lateral Raise (Cable)",,"",2,"normal",12.5,10,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Pushdown",,"",0,"normal",42.5,13,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Pushdown",,"",1,"normal",47.5,10,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Triceps Pushdown",,"",2,"dropset",37.5,3,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Seated Shoulder Press (Machine)",,"",0,"normal",90,11,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Seated Shoulder Press (Machine)",,"",1,"normal",95,8,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Seated Shoulder Press (Machine)",,"",2,"normal",90,6,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Seated Shoulder Press (Machine)",,"",3,"warmup",80,5,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Preacher Curl (Machine)",,"",0,"normal",110,11,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Preacher Curl (Machine)",,"",1,"normal",115,8,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Preacher Curl (Machine)",,"",2,"normal",115,8,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Cable Crunch",,"",0,"normal",145,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Cable Crunch",,"",1,"normal",155,11,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Cable Crunch",,"",2,"normal",145,8,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Hammer Curl (Cable)",,"",0,"normal",42.5,10,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Hammer Curl (Cable)",,"",1,"normal",42.5,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Seated Triceps Press",,"",0,"normal",190,12,,,
"SHOULDER + ARM 🦍🌴","31 Dec 2024, 10:50","31 Dec 2024, 12:10","","Seated Triceps Press",,"",1,"normal",190,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Incline Bench Press (Dumbbell)",,"",0,"normal",100,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Incline Bench Press (Dumbbell)",,"",1,"normal",110,11,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Incline Bench Press (Dumbbell)",,"",2,"normal",110,10,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Incline Bench Press (Dumbbell)",,"",3,"warmup",70,8,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Single Arm Lat Pulldown",,"",0,"normal",67.5,20,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Single Arm Lat Pulldown",,"",1,"normal",67.5,18,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Single Arm Lat Pulldown",,"",2,"normal",67.5,16,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Single Arm Lat Pulldown",,"",3,"warmup",57.5,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Chest Fly (Machine)",,"",0,"normal",145,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Chest Fly (Machine)",,"",1,"normal",160,11,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Chest Fly (Machine)",,"",2,"normal",160,8,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",115,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",130,10,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",145,10,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Chest Dip (Assisted)",,"",0,"normal",15,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Chest Dip (Assisted)",,"",1,"normal",15,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Chest Dip (Assisted)",,"",2,"normal",5,9,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",85,12,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"BACK AND CHEST 🏜️🐫","30 Dec 2024, 15:50","30 Dec 2024, 17:22","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",100,8,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Seated Leg Curl (Machine)",,"",0,"normal",100,12,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Seated Leg Curl (Machine)",,"",1,"normal",100,11,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Seated Leg Curl (Machine)",,"",2,"warmup",135,10,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Leg Extension (Machine)",,"",0,"normal",105,12,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Leg Extension (Machine)",,"",1,"normal",110,12,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Leg Extension (Machine)",,"",2,"warmup",115,12,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Seated Calf Raise",,"",0,"normal",100,11,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Seated Calf Raise",,"",1,"normal",100,11,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Seated Calf Raise",,"",2,"normal",100,10,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Hack Squat (Machine)",,"",0,"normal",90,8,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Hack Squat (Machine)",,"",1,"normal",140,8,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Cable Crunch",,"",0,"normal",120,12,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Cable Crunch",,"",1,"normal",130,9,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Cable Crunch",,"",2,"normal",130,6,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Leg Press Horizontal (Machine)",,"",0,"normal",320,12,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Leg Press Horizontal (Machine)",,"",1,"normal",420,8,,,
"LEGS + ACESSORY 🕷️🕸️","29 Dec 2024, 17:54","29 Dec 2024, 19:18","","Leg Press Horizontal (Machine)",,"",2,"normal",415,10,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Extension (Cable)",,"",0,"normal",37.5,12,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Extension (Cable)",,"",1,"normal",37.5,10,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Extension (Cable)",,"",2,"warmup",27.5,8,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","hammer curl preacher",,"",0,"normal",25,12,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","hammer curl preacher",,"",1,"dropset",17.5,6,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","hammer curl preacher",,"",2,"normal",25,10,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","hammer curl preacher",,"",3,"dropset",20,8,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","hammer curl preacher",,"",4,"warmup",20,8,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Lateral Raise (Cable)",,"",0,"normal",12.5,12,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Lateral Raise (Cable)",,"",1,"normal",12.5,12,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Pushdown",,"",0,"normal",45,11,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Pushdown",,"",1,"dropset",35,3,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Pushdown",,"",2,"normal",45,8,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Triceps Pushdown",,"",3,"dropset",35,3,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Seated Shoulder Press (Machine)",,"",0,"normal",85,12,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Seated Shoulder Press (Machine)",,"",1,"normal",90,10,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Seated Shoulder Press (Machine)",,"",2,"normal",95,6,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Seated Shoulder Press (Machine)",,"",3,"dropset",70,3,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Preacher Curl (Machine)",,"",0,"normal",100,12,,,
"SHOULDER + ARM 🦍🌴","28 Dec 2024, 18:03","28 Dec 2024, 19:46","","Preacher Curl (Machine)",,"",1,"normal",115,8,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Single Arm Lat Pulldown",,"",0,"normal",65,19,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Single Arm Lat Pulldown",,"",1,"normal",65,16,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Single Arm Lat Pulldown",,"",2,"normal",65,16,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Single Arm Lat Pulldown",,"",3,"warmup",57.5,12,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Incline Chest Press (Machine)",,"",0,"normal",120,8,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Incline Chest Press (Machine)",,"",1,"normal",140,8,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Incline Chest Press (Machine)",,"",2,"normal",160,6,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",130,10,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",130,10,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Seated Cable Row - V Grip (Cable)",,"",2,"warmup",130,7,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Dip (Assisted)",,"",0,"normal",15,8,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Dip (Assisted)",,"",1,"normal",15,10,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Fly (Machine)",,"",0,"normal",145,12,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Fly (Machine)",,"",1,"normal",160,10,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Press (Machine)",,"",0,"normal",150,9,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Press (Machine)",,"",1,"normal",130,10,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Chest Press (Machine)",,"",2,"normal",130,9,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Pull Up (Assisted)",,"",0,"normal",15,8,,,
"BACK AND CHEST 🏜️🐫","27 Dec 2024, 17:10","27 Dec 2024, 18:26","","Pull Up (Assisted)",,"",1,"normal",15,8,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Incline Bench Press (Dumbbell)",,"",0,"warmup",70,8,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,9,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Incline Bench Press (Dumbbell)",,"",2,"normal",120,8,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Incline Bench Press (Dumbbell)",,"",3,"normal",120,7,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Lateral Raise (Machine)",,"",0,"normal",80,12,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Lateral Raise (Machine)",,"",1,"normal",90,10,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Lateral Raise (Machine)",,"",2,"normal",90,8,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",125,10,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",135,8,,,
"BACK AND CHEST 🏜️🐫","18 Dec 2024, 16:31","18 Dec 2024, 17:06","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",135,8,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Seated Leg Curl (Machine)",,"",0,"normal",155,14,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Seated Leg Curl (Machine)",,"",1,"normal",160,14,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Seated Leg Curl (Machine)",,"",2,"normal",160,12,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Seated Leg Curl (Machine)",,"",3,"warmup",135,10,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Leg Extension (Machine)",,"",0,"normal",130,12,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Leg Extension (Machine)",,"",1,"normal",140,12,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Leg Extension (Machine)",,"",2,"normal",140,12,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Leg Extension (Machine)",,"",3,"warmup",115,12,,,
"LEGS + ACESSORY 🕷️🕸️","12 Dec 2024, 11:34","12 Dec 2024, 12:39","","Calf Press (Machine)",,"",0,"normal",245,14,,,
